"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","comments","bibliographicCitation"
"31",NA,"MN","R","223752","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.","1993-01-01T00:00:00.000+0000",NA,"3130",NA,"Queiroz, L.P.",1993,4,27,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:MN:R:0000223752","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"32",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA080370","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3130",NA,"Queiroz, L.P.",1993,4,27,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA080370","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"33",NA,"UEFS","HUEFS","13374","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3130",NA,"Queiroz, L.P.de",1993,4,27,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000013374","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"34","2017-10-17T17:30:03.000+0000","JBRJ","RB","RB00117086","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","C.V. Vivas",NA,NA,"522",NA,"E.Filadelfo de Gusmão; Lázaro Silva",1988,11,9,"Brazil","Bahia","Salvador","Dunas de Itapoã.",NA,NA,NA,"urn:catalog:JBRJ:RB:117086","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"35",NA,"UEFS","HUEFS","9554","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L.P.de Queiroz","1993-01-01T00:00:00.000+0000",NA,"522",NA,"Gusmão, E.F.de",1988,11,9,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000009554","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"36",NA,"Universidade Federal da Bahia (UFBA)","ALCB","20583","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"01",NA,"Silva, NR da",1987,10,24,"Brazil","Bahia","Camaçari","Dunas de Interlagos",-38.316667,-12.683333,"ca. 2m de altura. Folhas discolores com a face abaxial cúprea. Flores vistosas de cor amarela.","BRA:UFBA:ALCB:0000020583","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"37",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","38528","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"0",NA,"L. Kuoyen",1985,11,18,"Brazil","Bahia","SALVADOR","Dunas do Aeroporto.",NA,NA,"Ambiente: Dunas. Habito: Arbusto, ca. 2m.","BRA:CEPLAC:CEPEC:0000038528","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"38",NA,"Universidade Federal da Bahia (UFBA)","ALCB","15016","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"s/n",NA,"Yen, LK",1985,11,18,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Aeroporto, próximo ao Aeroporto",-38.5,-12.966667,"ca. 2m de altura. Folhas coriáceas, discolor; face adaxial e pételas amarronzadas. Flores vistosas com pétalas amarelas.","BRA:UFBA:ALCB:0000015016","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"39",NA,"UFES","VIES","13099","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P. de","1984-08-01T00:00:00.000+0000",NA,"3461",NA,"Noblick, L.R.; Britto, I.C.",1984,11,9,"Brazil","Bahia","Salvador","Dunas de Itapuã.",NA,NA,"SW1238","BRA:UFES:VIES:0000013099","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"40","2012-11-23T00:00:00.000+0000","K","Herbarium","K000841584","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.",NA,NA,"3461",NA,"Britto, L.C.; Noblick, L.R.",1984,11,9,"Brazil",NA,"Salvador","Dunas de Itapuã.",-38.85,-12.93,"Anatomical preparatio Specimen of (organ) : leaflet. Sent to: Lestern at Iowa State University. Date: 20/04/1994.","http://specimens.kew.org/herbarium/K000841584","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"41",NA,"Universidade Federal da Bahia (UFBA)","ALCB","16534","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"3461",NA,"Noblick, LR; Britto, IC",1984,11,9,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã",-38.35,-12.933333,"1,5-2m de altura. Folíolos de margens recurvadas. Cálice marrom-alaranjado. Corola amarela.","BRA:UFBA:ALCB:0000016534","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"42",NA,"UnB","UB","127998","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3461",NA,"Noblick, LR",1984,11,9,"Brazil","Bahia","Salvador","Dunas de Itapoã",-38.35,-12.933333,"Corola amarela.; Arbusto 1,5-2m.","BRA:UnB:UB:0000127998","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"43",NA,"UEFS","HUEFS","4186","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3461",NA,"Noblick, L.R.",1984,11,9,"Brazil","Bahia","Salvador","Dunas de Itapuã.",-38.35,-12.933333,NA,"BRA:UEFS:HUEFS:0000004186","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"44",NA,"Universidade Federal da Bahia (UFBA)","ALCB","19508","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"775",NA,"Queiroz, LP de",1983,11,20,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã",-38.5,-12.966667,"Pequeno. Muito ramificado na base próximo ao solo. ca. 1m de altura. Folhas coriáceas, discolores; face adaxial verde-brilhante e abaxial mais clara, amarronzada quando jovem. Folíolos em posição natural eretos, com a face abaxial par","BRA:UFBA:ALCB:0000019508","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"45",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","34822","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"1746",NA,"R. Callejas",1983,11,12,"Brazil","Bahia","SALVADOR","3Km da cidade, 1 W do Aeroporto.",NA,NA,"Ambiente: Dunas e Restinga. Solo arenoso. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000034822","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"46",NA,"NY","NY","1184574","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz","1992-01-01T00:00:00.000+0000",NA,"1746",NA,"R. Callejas Posada",1983,11,12,"Brazil","Bahia",NA,"3 km de la ciudad de Salvador, al oeste del aeropuerto.",-38.5104525083597,-12.974765279643,NA,"85368fac-62b6-452f-8d98-309b6c5c3ac5","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"47","2007-03-20T14:22:44.000+0000","K","Herbarium","K000055378","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.",NA,NA,"1005",NA,"Lewis, G.P.; Carvalho, A.M.; Guedes, M.L.",1982,1,2,"Brazil",NA,"Salvador","Ca. 30km a N da cidade. Arredores do aeroporto.",-38.3,-12.92,NA,"http://specimens.kew.org/herbarium/K000055378","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"48",NA,"NY","NY","886895","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz","1994-01-01T00:00:00.000+0000",NA,"1005",NA,"G. P. Lewis",1982,1,2,"Brazil","Bahia",NA,"Ca. 30 km a N da Cidade. Arredores do Aeroporto.",-38.3,-12.92,NA,"51608eb5-6d8e-4ff1-aba5-56cba26fd9f5","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"49",NA,"MBM","MBM","83343","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, LP","1995-03-01T00:00:00.000+0000","PARATYPE","1005",NA,"Lewis, GP; Carvalho, AM; Guedes, ML",1982,1,2,"Brazil","Bahia","Salvador","Ca 30 km a N da Cidade. Arredores de Aeroporto.",-38.3,-12.916667,"White dune sands. Shrub to small spindly tree to 4m, with greyish-white mottled bark. Dunas; Shrub to small spindly tree to 4m. with greyish-white mottled bark, leaflets +/- erect on living plant (this seeming to be characteristic of","BRA:MBM:MBM:0000083343","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"50","2017-03-22T14:57:14.000+0000","MNHN","P","P03118527","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Lima",NA,NA,NA,1005,"Lewis, G.P.|Carvalho, A.M.|Guedes, M.L.",1982,1,2,"Brazil","Bahia",NA,NA,-38.3,-12.91667,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03118527","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"51","2015-10-27T12:08:52.000+0000","JBRJ","RB","RB00145909","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","C.V. Vivas",NA,NA,"1005",NA,"G. P. Lewis; A. M. de Carvalho and M. L. Guedes",1982,1,2,"Brazil","Bahia","Salvador","Ca. 30 km N da cidade. Arredores do Aeroporto.",-38.3,-12.916667,"Shrub to small spindly tree to 4m with greyish-white mottled bark, leafltes +/- erect on living plant (this seeming to be characteristic of the genus), young leaflets yellowish-green above, rusty-red below, older foliage leathery, shiny dark-green above, much paler below, pedicels and outer surface of calyces rusty-red, inner surface pale-yellowish-green, petals yellow, stamen filaments yellow, anthers cream, one stamen much longer than the others - this one with an orange anther with hairs, ovary pink, style green.","urn:catalog:JBRJ:RB:145909","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"52",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","30274","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"1005",NA,"G. P. Lewis",1982,1,2,"Brazil","Bahia","SALVADOR","30Km N cidade. Arredores do Aeroporto.",-38.3,-12.916667,"Ambiente: Dunas. Solo arenoso. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000030274","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"53","2012-11-26T00:00:00.000+0000","K","Herbarium","K000841585","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.",NA,NA,"15-15281",NA,"Morawetz, W.; Morawetz, M.",1981,2,15,"Brazil",NA,"Salvador","ca. 35km NE of the city of Salvador, 3km NE of Itapoá. in a distance of 1-2km from the shore.",NA,NA,"sheet II; Flora of Brazil.","http://specimens.kew.org/herbarium/K000841585","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"54","2012-11-26T00:00:00.000+0000","K","Herbarium","K000841583","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.",NA,NA,"15-15281",NA,"Morawetz, W.; Morawetz, M.",1981,2,15,"Brazil",NA,"Salvador","Ca. 35Km NE of the city of Salvador, 3Km NE of Itapoá Dunes of white sand in a ditance of 1-2Km from the shore.",NA,NA,"Sheet I. Flora of Brazil. Leaf sample removed by K.G. Shawe, For Msc Theses (plant Taxonomy) reading University 1984","http://specimens.kew.org/herbarium/K000841583","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"55",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","26335","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"14180",NA,"S. A. Mori",1981,5,29,"Brazil","Bahia","ENTRE RIOS","10-13Km a W de Subauma.",NA,NA,"Ambiente: Plantação de pinho na beira da estrada disturbada. Habito: Árvore, 9m X 15cm.","BRA:CEPLAC:CEPEC:0000026335","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"56",NA,"Universidade Federal da Bahia (UFBA)","ALCB","01549","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"1360",NA,"Noblick, LR",1979,5,12,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã",-38.5,-12.966667,NA,"BRA:UFBA:ALCB:0000001549","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"57",NA,NA,"Botany","U.1308859","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,NA,NA,"Lindeman JC",1974,1,8,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1308859","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"58",NA,"Universidade Federal da Bahia (UFBA)","ALCB","01548","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"s/n",NA,"Costa, AL",1974,10,21,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas entre o Aeroporto e o Stella Maris",-38.5,-12.966667,NA,"BRA:UFBA:ALCB:0000001548","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"59",NA,"NY","NY","1184597","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz","1994-01-01T00:00:00.000+0000",NA,"14174",NA,"A. P. Duarte",1974,11,14,"Brazil","Bahia",NA,"Dunas arredores de Salvador.",-38.5106525214202,-12.9747652797564,NA,"36237281-145f-437c-bfcf-37165f88cbe5","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"60","2007-03-20T14:22:44.000+0000","K","Herbarium","K000055379","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.",NA,NA,"14174",NA,"Duarte, A.P.",1974,11,14,"Brazil",NA,"Salvador","Dunas arredores de Salvador.",-38.52,-12.98,NA,"http://specimens.kew.org/herbarium/K000055379","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"61",NA,"Universidade Federal da Bahia (UFBA)","ALCB","01547","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"s/n",NA,"Costa, AL",1963,11,15,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã, entre o Aeroporto e Abaeté",-38.5,-12.966667,NA,"BRA:UFBA:ALCB:0000001547","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"62",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","80031","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"4238",NA,"L. P. de Queiroz",NA,NA,NA,"Brazil","Bahia","salvador","30Km ao N centro da cidade. prox. ao loteamento Alamedas da Praia.",-38.016667,-12.916667,"Ambiente: Dunas. Solo arenoso. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000080031","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"63",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65897","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"1",NA,"N. R. da Silva",NA,NA,NA,"Brazil","Bahia","CAMAÇARÍ","Interlagos.",NA,NA,"Ambiente: Dunas. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000065897","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"64",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","77650","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"4238",NA,"L. P. de Queiroz",NA,NA,NA,"Brazil","Bahia","salvador","30Km ao N cidade. Prox. ao loteamento Alamedas da Praia.",-38.016667,-12.916667,"Ambiente: Dunas. Areia. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000077650","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
