"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","new_Lat","new_Lon"
"1","2017-08-11T17:36:49.000+0000","JBRJ","RB","RB01351265","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,"8500",NA,"Haroldo C. de Lima; Domingos Cardoso, Andressa Lima, Talita Antunes, Catarina Carvalho",2017,3,17,"brazil","rio de janeiro","rio de janeiro","Barra de Guaratiba, trilha para a Pedra do Telégrafo. P.E.Pedra Branca",-43.595555,-23.099722,"Árvore pequena com 6m de altura. Tronco com casca lisa e alvacenta, DAP ca 15cm. Frutos esverdeados. Ocasional. Material no banco de DNA. Fruto para o viveiro. Fotos D. Cardoso","urn:catalog:JBRJ:RB:1351265",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-23.099722,-43.595555
"2","2018-03-07T15:46:33.000+0000","JBRJ","RB","RB01382716","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","H.C. Lima",NA,NA,"7570",NA,"M. Verdi; E. Fernandez, R. Gomes",2017,12,10,"brazil","rio de janeiro","armacao dos buzios","Área de Proteção Ambiental - APA do Pau-Brasil. Estrada para a Casa Oito. Parque Estadual da Costa do Sol",-41.951667,-22.811944,"Árvore matriz nº 62; CAP 68,5; muito frequente; folíolos levemente discolores verdes; flor com cálice de coloração vináceo-esverdeada e corola lilás; coletada no interior do fragmento","urn:catalog:JBRJ:RB:1382716",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.811944,-41.951667
"3","2018-03-07T15:46:36.000+0000","JBRJ","RB","RB01382717","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","H.C. Lima",NA,NA,"7579",NA,"M. Verdi; E. Fernandez, R. Gomes",2017,12,10,"brazil","rio de janeiro","armacao dos buzios","Área de Proteção Ambiental - APA do Pau-Brasil. Estrada para a Casa Oito. Parque Estadual da Costa do Sol",-41.946944,-22.811944,"Árvore matriz nº 94; CAP 76; frequente; folíolos levemente discolores verdes; flor com cálice de coloração vináceo-esverdeada e corola lilás, frutos imaturos de cor verde; coletada no interior do fragmento","urn:catalog:JBRJ:RB:1382717",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.811944,-41.946944
"4","2018-03-07T15:46:38.000+0000","JBRJ","RB","RB01382718","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","H.C. Lima",NA,NA,"7590",NA,"M. Verdi; C. Baez, E. Fernandez, R. Gomes",2017,12,11,"brazil","rio de janeiro","cabo frio","Área de Proteção Ambiental - APA do Pau-Brasil. Praia das Conchas. Parque Estadual da Costa do Sol",-41.986667,-22.871389,"Árvore matriz nº 118; CAP 25+31+37+16 cm; frequente; folíolos levemente discolores verdes; frutos imaturos de cor verde; coletada no interior do fragmento","urn:catalog:JBRJ:RB:1382718",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.871389,-41.986667
"5","2018-03-07T15:46:30.000+0000","JBRJ","RB","RB01382715","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","H.C. Lima",NA,NA,"7563",NA,"M. Verdi; C. Baez, E. Fernandez, R. Gomes",2017,12,9,"brazil","rio de janeiro","armacao dos buzios","Área de Proteção Ambiental - APA do Pau-Brasil. Trilha das Caravelas. Parque Estadual da Costa do Sol",-41.948333,-22.8075,"Árvore matriz nº 54; CAP 62; muito frequente; folíolos levemente discolores verdes; flor com cálice de coloração vináceo-esverdeada e corola lilás, frutos imaturos de cor verde; coletada no interior do fragmento","urn:catalog:JBRJ:RB:1382715",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.8075,-41.948333
"6",NA,"UEFS","HUEFS","213685","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","L.P.Queiroz","2016-10-01T00:00:00.000+0000",NA,"7922",NA,"Lima, H.C.de",2014,11,5,"brazil","rio de janeiro","buzios","João Fernandes, próximo ao Mirante.",-41.873056,-22.745833,NA,"BRA:UEFS:HUEFS:0000213685",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",-42.66307908,-22.19581555,-22.745833,-41.873056
"7","2017-10-18T17:48:13.000+0000","JBRJ","RB","RB00794935","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","D.N.S.MACHADO","2015-09-21T00:00:00.000+0000",NA,"25",NA,"M. Furtado",2013,7,27,"brazil","rio de janeiro","armacao dos buzios","Loteamento de João Fernandes, Quadra A, Rua I, Lote 10. Loteamento de João Fernandes, Quadra A, Rua 1, Lote 10. Floresta. Parque Estadual da Costa do Sol",-41.875,-22.750556,"Caule ramificado horizontalmente, marrom; folhas glabras, verdes discolores, pecíolos verdes; flores, sépalas  discolores, flavo-vináceaes, pétalas discolores, albas e róseo-purpúreas com a base da pétala helmiforme flava, anteras albas, gineceu, estilete albo, estigma flavo; frutos, vagens marrons, planos quando maduros, semente elipsóide, marrom quando madura.","urn:catalog:JBRJ:RB:794935",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.750556,-41.875
"8",NA,"UEFS","HUEFS","195859","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","L.P.Queiroz","2016-10-01T00:00:00.000+0000",NA,"7551",NA,"Lima, H.C.de",2012,9,12,"brazil","rio de janeiro","cabo frio","Parque da Boca da Barra, próx. Ao restaurante da Ilha do Japones.",-41.987778,-22.798611,"Mata baixa e seca. Solo arenoso.","BRA:UEFS:HUEFS:0000195859",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.798611,-41.987778
"9",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7737","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","R.D. Ribeiro",NA,NA,"557",NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo",2009,11,5,"brazil","rio de janeiro","camorim","Maciço da Pedra Branca 7.2",-75.02175,-66.371111,"Árvore com 7 m de altura, com 20 cm de CAP.","BRA:PUC-RIO:FCAB:0000007737",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",-42.66307908,-22.19581555,-66.371111,-75.02175
"10",NA,"NY","NY","02711708","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,"4800",NA,"C. Farney",2007,8,8,"brazil","rio de janeiro",NA,"Pontal do Atalaia, VegetaÃ§Ã£o Arbustiva Densa.",0,0,NA,"dc0bfedf-42dc-47df-83af-974b18187b45",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",-42.66307908,-22.19581555,-22.19581555,-42.66307908
"11","2014-07-22T09:30:07.000+0000","JBRJ","RB","RB00178515","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Marcos José da Silva","2010-07-28T00:00:00.000+0000",NA,"118",NA,"Robson D. Ribeiro; Heloísa. G.Dantas",2004,2,18,"brazil","rio de janeiro","armacao dos buzios","Estrada para o Mirante da Brava.",NA,NA,"Árvore com 8 metros de altura, Frutos verdes e maduros Freqüente","urn:catalog:JBRJ:RB:178515",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.776712,-41.951971
"12",NA,"NY","NY","720688","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,"99",NA,"R. D. Ribeiro",2004,2,16,"brazil","rio de janeiro",NA,"Local entre de Manguinhos e a Praia da tartaruga, Ponte da Sapata.",0,0,NA,"cf6ea5dc-07bc-42a7-a11d-6f2517b7de94",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",-42.66307908,-22.19581555,-22.19581555,-42.66307908
"13","2014-07-22T09:29:55.000+0000","JBRJ","RB","RB00178559","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Marcos José da Silva","2010-07-27T00:00:00.000+0000",NA,"157",NA,"Robson D. Ribeiro; Heloisa G. Dantas, H.C. de Lima e Cyl Farney",2004,3,27,"brazil","rio de janeiro","sao pedro da aldeia",NA,-42.169167,-22.798889,"Árvore com 7 metros de altura, formando touceiras, frutos verde claro","urn:catalog:JBRJ:RB:178559",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1412,"São Pedro da Aldeia",3305208,-42.124821,-22.788203,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.798889,-42.169167
"14",NA,"UNICAMP","UEC","14789","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, M.J.","2010-07-28T00:00:00.000+0000",NA,"306",NA,"Farág, P.R.",1996,12,18,"brazil","rio de janeiro","cabo frio","Condomínio bosque do peró",0,0,"Árvore ca. de 6m alt. Ritidoma fissurado, fr. jovens.","BRA:UNICAMP:UEC:0000014789",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.716047,-42.058216
"15",NA,"UNICAMP","UEC","91337","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, M.J.","2010-07-28T00:00:00.000+0000",NA,"s.n.",NA,"Faria, S.M.; Lima, H.C.; Faray, P.R.; Vilela, M.L.",1995,5,27,"brazil","rio de janeiro","cabo frio","Estrada da Rosa - Ramal para lixeira.",0,0,"Árvore com 6 m de altura com fr. Sementes colhidas.","BRA:UNICAMP:UEC:0000091337",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.716047,-42.058216
"16","2014-07-22T09:30:01.000+0000","JBRJ","RB","RB00178558","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Marcos José da Silva","2010-07-28T00:00:00.000+0000",NA,"17",NA,"R. Scheel",1995,9,25,"brazil","rio de janeiro","cabo frio","Praia da ilha do Japonês ao lado do Bar Nacil. Jardim da Casa do Nacil.",NA,NA,"Flor violetas; arvoreta muito ramificada, desde a base ramos finos nativo. Amostra de madeira e pólen","urn:catalog:JBRJ:RB:178558",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.716047,-42.058216
"17",NA,"NY","NY","1747421","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","M. J. da Silva","2010-01-01T00:00:00.000+0000",NA,"5",NA,"B. B. Klitgaard",1993,11,3,"brazil","rio de janeiro",NA,"Near dried out lake-Lagoa Araruama, on rd. to Praia das Conchas.",-41.92,-22.83,NA,"9e16b881-532f-464f-ad68-e2d18ce46cdd",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",-42.66307908,-22.19581555,-22.83,-41.92
"18","2013-06-20T00:00:00.000+0000","K","Herbarium","K000921643","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu, G.H.",NA,NA,"5",NA,"Klitgaard, B.B.; Lima, H.C. de",1993,11,3,"brazil",NA,"cabo frio","Lagoa Araruama, on rd. to Praia das Conchas.",-41.92,-22.83,"Institute of Biological Sciences, Department of Systematic Botany, University of Aarhus (AAU), Denmark in collaboration with the Royal Botonic Gardens, Kew (K), United Kingdom, and the Botany Garden of Rio de Janeiro (RB), Brazil. See Spirit collection.","http://specimens.kew.org/herbarium/K000921643",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.83,-41.92
"19","2014-07-22T09:11:24.000+0000","JBRJ","RB","RB00179087","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Marcos José da Silva","2010-07-28T00:00:00.000+0000",NA,"8943",NA,"D. Araujo; et H. C. de Lima",1989,5,31,"brazil","rio de janeiro","arraial do cabo","Morro do Miranda.",NA,NA,"Árvore com 5 metros de altura heliófila. Frutos marrons","urn:catalog:JBRJ:RB:179087",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,1363,"Arraial do Cabo",3300258,-42.176807,-22.921723,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,-22.921723,-42.176807
"20","2013-06-21T00:00:00.000+0000","K","Herbarium","K000921642","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu, G.H.",NA,NA,"2858",NA,"Lewis, G.P.; Gomes, J.C.; Morão, L.M.M.; Lima, H.C. de",1987,5,5,"brazil",NA,"cabo frio","Pero, estrada para Praia das Conchas.",NA,NA,"Estudo de áreas remanescentes de ""Pau Brasil"" Expedição I - RJ, ES e BA. Período: 04-20 de maio de 1987","http://specimens.kew.org/herbarium/K000921642",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
