"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"UEFS","HUEFS","196106","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.",NA,NA,NA,"3311",NA,"Cardoso, D.",2013,3,28,"Brazil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, comunidade de Itacoatiara-Mirim.",-67.011667,-0.166389,"Caatinga amazônica alta. Solo arenoso.","BRA:UEFS:HUEFS:0000196106","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"2",NA,"UEFS","HUEFS","196116","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.",NA,NA,NA,"3321",NA,"Cardoso, D.",2013,3,29,"Brazil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, Itacoatiara-Mirim, entroncamento do aeroporto, na estrada para Camanaus.",-67.000278,-0.160556,"Caatinga alta com muito Monopteryx uaucu e Eperua sp. Solo arenoso.","BRA:UEFS:HUEFS:0000196116","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","1749","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.","Stropp, J.; Assunção, P.; Zartman, C.E.","2010-03-31T00:00:00.000+0000",NA,"629",NA,"Stropp, J.; Assunção, P.",2007,7,NA,"Brazil","Amazonas","São Gabriel da Cachoeira","Área da Forca Aerea, Próximo ao Igarapé Mindú.",0,0,"Floresta de Campinarana. ; HA","BRA:IFAM - CMZL:EAFM:0000001749","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"4",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","1798","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.","Stropp, J.; Assunção, P.; Zartman, C.E.","2010-03-31T00:00:00.000+0000",NA,"s.n.",NA,"Stropp, J.; Assunção, P.",2007,7,NA,"Brazil","Amazonas","São Gabriel da Cachoeira","Comunidade de Itacoatiara-Mirim, Comunidade de Itacoatiara-Mirim.",0,0,"Floresta de Campinarana. ; HA","BRA:IFAM - CMZL:EAFM:0000001798","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"5","2017-10-18T11:15:21.000+0000","JBRJ","RB","RB00539062","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.","L.C. Giordano",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1936,2,21,"Brazil","Amazonas","Amazonas","Rio Curicuriary, affl. Rio Negro, caatinga perto cachoeira Caju, lugar pantanoso.",NA,NA,"Nome vulgar: cumatê da caatinga Obs.: Árvore de 15 a 20 m, fl. branca. Frutos na coleção carpológica  21-02-1936 fruto 18-11-1936 flor  rio curicuriary caatinga perto da cachoeira caju. RBcarpo 935","urn:catalog:JBRJ:RB:539062","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"6",NA,"G","Geneva Herbarium – General Collection (G)","G-G-264012/1","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.","Bernardi, L. (1978)",NA,"ISOTYPE",NA,NA,"Ducke, A. (Coll. Delessert 1938)",1936,2,21,"Brazil",NA,NA,"Brésil - Amazonas: Rio Negro affl., Rio Curicuriary, propre cataractam Cajú,",-53.08972,-10.77306,NA,NA,"Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"7","2015-11-07T09:18:14.000+0000","MNHN","P","P01903249","Sacoglottis heterocarpa Ducke","Humiriaceae","Hylocarpa","heterocarpa","Ducke","Ducke",NA,"ISOTYPE",NA,"30137","Ducke, A.",1936,2,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903249","Sacoglottis heterocarpa Ducke",NA,NA,NA,NA
"8",NA,NA,"Botany","U  0002484","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.","Cuatrecasas J","1958-07-01T00:00:00.000+0000","ISOTYPE",NA,NA,"Ducke A",1936,2,21,"Brazil","Amazonas",NA,"Rio Curicuriary affl. R.Negro (civ. Amazonas)prope cataractam Cajú",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200002484","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"9",NA,"US","Botany","1740230","Sacoglottis heterocarpa Ducke","Humiriaceae","Hylocarpa","heterocarpa","Ducke",NA,NA,"ISOTYPE","30137",NA,"A. Ducke",1936,2,NA,"Brazil","Amazonas",NA,"Rio Curicuriary.",NA,NA,NA,"http://n2t.net/ark:/65665/37d82f238-8411-42fc-a974-f212703aec76","Sacoglottis heterocarpa Ducke",NA,NA,NA,NA
"10","2007-02-08T15:11:37.000+0000","K","Herbarium","K000407345","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.",NA,NA,NA,"30137",NA,"Ducke, A.",1936,2,21,"Brazil",NA,NA,"Rio Curicuriary affl. R. Negro prope cataractam Cajú",NA,NA,"See Carp. Coll.  IT from Tropicos","http://specimens.kew.org/herbarium/K000407345","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"11",NA,NA,"Botany","U  0002485","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.","Cuatrecasas J","1958-07-01T00:00:00.000+0000",NA,NA,NA,"Ducke A",1936,2,21,"Brazil","Amazonas",NA,"Rio Curicuriary affl. R.Negro (civ. Amazonas)prope cataractam Cajú",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200002485","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"12","2017-10-18T10:15:49.000+0000","JBRJ","RB","RB00542495","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.","L.C. Giordano",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1936,2,21,"Brazil","Amazonas","Amazonas","Rio Curicuriary, affl. Rio Negro, caatinga perto cachoeira Caju, lugar pantanoso.",NA,NA,"Nome vulgar: cumatê da caatinga Obs.: Árvore de 15 a 20 m, fl. branca. Frutos na coleção carpológica 21-02-1936 fruto 18-11-1936 flor  rio curicuriary caatinga perto da cachoeira caju. RBcarpo 935","urn:catalog:JBRJ:RB:542495","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
"13",NA,"NY","NY","388408","Sacoglottis heterocarpa Ducke","Humiriaceae","Hylocarpa","heterocarpa","Ducke",NA,NA,"ISOTYPE","265",NA,"W. A. Ducke",NA,NA,NA,"Brazil","Amazonas",NA,"Rio Curicriary affl. R. Negro super (civ. Amazonas).",0,0,"""Recd. 7/8/36""","cccac0d1-5def-4f38-8623-ef680ca93abb","Sacoglottis heterocarpa Ducke",NA,NA,NA,NA
"14",NA,"NY","NY","388409","Sacoglottis heterocarpa Ducke","Humiriaceae","Hylocarpa","heterocarpa","Ducke",NA,NA,"ISOTYPE","265",NA,"W. A. Ducke",NA,NA,NA,"Brazil","Amazonas",NA,"Rio Curicriary affl. R. Negro super (civ. Amazonas).",0,0,"""Recd. 7/8/36""","b3c56404-d0c0-4d1a-9084-86779c1c2b73","Sacoglottis heterocarpa Ducke",NA,NA,NA,NA
"15",NA,"NY","NY","02270982","Hylocarpa heterocarpa (Ducke) Cuatrec.","Humiriaceae","Hylocarpa","heterocarpa","(Ducke) Cuatrec.",NA,NA,NA,"265",NA,"W. A. Ducke",NA,NA,NA,"Brazil",NA,NA,NA,0,0,NA,"53c45da2-8739-4bcc-80cb-8ff82a645dfd","Hylocarpa heterocarpa (Ducke) Cuatrec.",NA,NA,NA,NA
